Date,Open,High,Low,Close,pair
2021-06-23,0.7553,0.7599,0.75382,0.75746,AUDUSD
2021-06-24,0.75751,0.75917,0.75658,0.7584,AUDUSD
2021-06-25,0.75852,0.76168,0.75799,0.75961,AUDUSD
2021-06-28,0.75911,0.76016,0.75554,0.75692,AUDUSD
2021-06-29,0.75688,0.75706,0.75078,0.75151,AUDUSD
2021-06-30,0.75157,0.75271,0.74922,0.7501,AUDUSD
2021-07-01,0.7501,0.75079,0.74605,0.74695,AUDUSD
2021-07-02,0.74691,0.75331,0.74468,0.75285,AUDUSD
2021-07-05,0.75259,0.75375,0.75091,0.75301,AUDUSD
2021-07-06,0.753,0.75991,0.7481,0.74954,AUDUSD
2021-07-07,0.74952,0.7534,0.74635,0.74836,AUDUSD
2021-07-08,0.74836,0.74885,0.74168,0.74294,AUDUSD
2021-07-09,0.74305,0.74935,0.74099,0.74935,AUDUSD
2021-07-12,0.74911,0.74958,0.74485,0.74814,AUDUSD
2021-07-13,0.74816,0.75028,0.74273,0.7446,AUDUSD
2021-07-14,0.74462,0.7486,0.74314,0.74826,AUDUSD
2021-07-15,0.7482,0.74872,0.74109,0.74246,AUDUSD
2021-07-16,0.74236,0.74428,0.73922,0.73969,AUDUSD
2021-07-19,0.7396,0.73985,0.73219,0.73442,AUDUSD
2021-07-20,0.73445,0.73568,0.72999,0.73299,AUDUSD
2021-07-21,0.733,0.73627,0.72896,0.73585,AUDUSD
2021-07-22,0.73596,0.73982,0.73424,0.73731,AUDUSD
2021-07-23,0.73731,0.73899,0.73572,0.73674,AUDUSD
2021-07-26,0.73652,0.73907,0.7331,0.73818,AUDUSD
2021-07-27,0.73819,0.73887,0.73375,0.73596,AUDUSD
2021-07-28,0.73591,0.73814,0.73172,0.73766,AUDUSD
2021-07-29,0.73758,0.74135,0.73595,0.73952,AUDUSD
2021-07-30,0.73956,0.74047,0.73312,0.73378,AUDUSD
2021-08-02,0.7339,0.73818,0.73296,0.73654,AUDUSD
2021-08-03,0.73633,0.74078,0.73578,0.73949,AUDUSD
2021-08-04,0.73949,0.74266,0.73702,0.738,AUDUSD
2021-08-05,0.73799,0.74158,0.73769,0.74049,AUDUSD
2021-08-06,0.7405,0.74066,0.73469,0.73518,AUDUSD
2021-08-09,0.73567,0.73639,0.73282,0.73309,AUDUSD
2021-08-10,0.73313,0.73559,0.73161,0.73478,AUDUSD
2021-08-11,0.73465,0.7389,0.73234,0.73745,AUDUSD
2021-08-12,0.73743,0.73769,0.7332,0.73373,AUDUSD
2021-08-13,0.73373,0.73815,0.73334,0.73745,AUDUSD
2021-08-16,0.7367,0.73732,0.73195,0.73381,AUDUSD
2021-08-17,0.73387,0.7341,0.72431,0.72551,AUDUSD
2021-08-18,0.72555,0.72696,0.72288,0.72366,AUDUSD
2021-08-19,0.72363,0.72429,0.71425,0.71498,AUDUSD
2021-08-20,0.71494,0.71564,0.71062,0.71424,AUDUSD
2021-08-23,0.71291,0.72177,0.71272,0.72117,AUDUSD
2021-08-24,0.72123,0.72706,0.7201,0.72569,AUDUSD
2021-08-25,0.7257,0.72803,0.72373,0.72735,AUDUSD
2021-08-26,0.72739,0.72796,0.72344,0.72374,AUDUSD
2021-08-27,0.72374,0.73167,0.72222,0.73138,AUDUSD
2021-08-30,0.7313,0.73185,0.72846,0.72955,AUDUSD
2021-08-31,0.72954,0.73415,0.72883,0.73145,AUDUSD
2021-09-01,0.73147,0.73837,0.73082,0.73663,AUDUSD
2021-09-02,0.73664,0.74099,0.7356,0.74016,AUDUSD
2021-09-03,0.74016,0.74782,0.73955,0.74527,AUDUSD
2021-09-06,0.74616,0.74616,0.74265,0.74381,AUDUSD
2021-09-07,0.74385,0.74686,0.73752,0.73874,AUDUSD
2021-09-08,0.73876,0.74042,0.73448,0.73663,AUDUSD
2021-09-09,0.73663,0.73946,0.7347,0.73698,AUDUSD
2021-09-10,0.73698,0.74098,0.73506,0.73526,AUDUSD
2021-09-13,0.7355,0.7376,0.73365,0.73695,AUDUSD
2021-09-14,0.73697,0.73735,0.73135,0.73197,AUDUSD
2021-09-15,0.73202,0.73386,0.73018,0.73324,AUDUSD
2021-09-16,0.73324,0.73473,0.72742,0.72941,AUDUSD
2021-09-17,0.72951,0.73215,0.72657,0.72704,AUDUSD
2021-09-20,0.72648,0.72684,0.72203,0.7253,AUDUSD
2021-09-21,0.72527,0.72829,0.72217,0.72342,AUDUSD
2021-09-22,0.72345,0.72959,0.7224,0.72393,AUDUSD
2021-09-23,0.72395,0.73155,0.72231,0.72947,AUDUSD
2021-09-24,0.72947,0.73164,0.72364,0.72568,AUDUSD
2021-09-27,0.72615,0.7294,0.725,0.7286,AUDUSD
2021-09-28,0.7286,0.73111,0.7226,0.72406,AUDUSD
2021-09-29,0.72403,0.7264,0.71704,0.71795,AUDUSD
2021-09-30,0.71791,0.72577,0.71751,0.72279,AUDUSD
2021-10-01,0.72286,0.72766,0.71922,0.72667,AUDUSD
2021-10-04,0.72613,0.73037,0.72514,0.72893,AUDUSD
2021-10-05,0.72899,0.7301,0.72494,0.72883,AUDUSD
2021-10-06,0.72872,0.72933,0.72262,0.72697,AUDUSD
2021-10-07,0.72704,0.73243,0.72704,0.7314,AUDUSD
2021-10-08,0.73138,0.73378,0.72884,0.73106,AUDUSD
2021-10-11,0.73047,0.73729,0.72922,0.73485,AUDUSD
2021-10-12,0.73486,0.73845,0.73323,0.73518,AUDUSD
2021-10-13,0.73518,0.73818,0.73238,0.73803,AUDUSD
2021-10-14,0.73802,0.74266,0.73722,0.74169,AUDUSD
2021-10-15,0.74167,0.74399,0.74036,0.7421,AUDUSD
2021-10-18,0.74191,0.74374,0.73792,0.74123,AUDUSD
2021-10-19,0.74131,0.74856,0.7408,0.74728,AUDUSD
2021-10-20,0.74732,0.75227,0.74652,0.75158,AUDUSD
2021-10-21,0.75156,0.75464,0.74585,0.74675,AUDUSD
2021-10-22,0.74675,0.75121,0.7454,0.74691,AUDUSD
2021-10-25,0.74665,0.75052,0.74642,0.74914,AUDUSD
2021-10-26,0.74912,0.75252,0.74846,0.75002,AUDUSD
2021-10-27,0.75008,0.75358,0.74876,0.75231,AUDUSD
2021-10-28,0.75199,0.75556,0.74802,0.75431,AUDUSD
2021-10-29,0.75431,0.75552,0.75006,0.75222,AUDUSD
2021-11-01,0.75158,0.75361,0.74863,0.7522,AUDUSD
2021-11-02,0.75217,0.75315,0.74207,0.74296,AUDUSD
2021-11-03,0.74301,0.74608,0.74129,0.74558,AUDUSD
2021-11-04,0.74555,0.74705,0.73832,0.74034,AUDUSD
2021-11-05,0.74034,0.74121,0.73605,0.74021,AUDUSD
2021-11-08,0.73966,0.74312,0.73844,0.74223,AUDUSD
2021-11-09,0.74216,0.74315,0.73611,0.73762,AUDUSD
2021-11-10,0.73778,0.73933,0.73242,0.73285,AUDUSD
2021-11-11,0.73277,0.73411,0.72875,0.72919,AUDUSD
2021-11-12,0.72913,0.73352,0.72768,0.73346,AUDUSD
2021-11-15,0.73302,0.73706,0.73235,0.7344,AUDUSD
2021-11-16,0.73446,0.73678,0.72924,0.73003,AUDUSD
2021-11-17,0.73007,0.73051,0.7259,0.72638,AUDUSD
2021-11-18,0.72639,0.72931,0.72501,0.7275,AUDUSD
2021-11-19,0.72756,0.72913,0.7227,0.72329,AUDUSD
2021-11-22,0.7232,0.72735,0.72211,0.72254,AUDUSD
2021-11-23,0.7225,0.72364,0.72071,0.72248,AUDUSD
2021-11-24,0.72248,0.72275,0.71841,0.71953,AUDUSD
2021-11-25,0.71955,0.72092,0.71803,0.71872,AUDUSD
2021-11-26,0.7188,0.71905,0.71128,0.71229,AUDUSD
2021-11-29,0.71211,0.71596,0.7114,0.71388,AUDUSD
2021-11-30,0.71392,0.71703,0.70633,0.71244,AUDUSD
2021-12-01,0.71243,0.7173,0.7095,0.71026,AUDUSD
2021-12-02,0.71026,0.71196,0.70848,0.70909,AUDUSD
2021-12-03,0.70913,0.70928,0.69931,0.70046,AUDUSD
2021-12-06,0.70016,0.70568,0.70005,0.70491,AUDUSD
2021-12-07,0.70495,0.71228,0.70398,0.71162,AUDUSD
2021-12-08,0.71161,0.7183,0.71155,0.71667,AUDUSD
2021-12-09,0.71668,0.71869,0.71358,0.71441,AUDUSD
2021-12-10,0.71441,0.71823,0.71326,0.71723,AUDUSD
2021-12-13,0.71592,0.71763,0.71108,0.7132,AUDUSD
2021-12-14,0.7132,0.71355,0.70902,0.70991,AUDUSD
2021-12-15,0.70993,0.71776,0.70926,0.71691,AUDUSD
2021-12-16,0.71692,0.72238,0.71457,0.71796,AUDUSD
2021-12-17,0.71797,0.71825,0.71236,0.71237,AUDUSD
2021-12-20,0.7129,0.71303,0.70827,0.71046,AUDUSD
2021-12-21,0.71049,0.71577,0.70989,0.71497,AUDUSD
2021-12-22,0.71505,0.72202,0.71209,0.72037,AUDUSD
2021-12-23,0.7208,0.72516,0.71962,0.72386,AUDUSD
2021-12-24,0.72387,0.72446,0.7218,0.72231,AUDUSD
2021-12-27,0.72298,0.72449,0.72058,0.72364,AUDUSD
2021-12-28,0.7239,0.72636,0.7219,0.72225,AUDUSD
2021-12-29,0.72255,0.72724,0.72134,0.72492,AUDUSD
2021-12-30,0.72495,0.72757,0.72439,0.72485,AUDUSD
2021-12-31,0.72473,0.72775,0.72446,0.72662,AUDUSD
2022-01-03,0.72668,0.72772,0.71842,0.71897,AUDUSD
2022-01-04,0.71895,0.72487,0.71853,0.72365,AUDUSD
2022-01-05,0.72365,0.72722,0.72158,0.72187,AUDUSD
2022-01-06,0.72201,0.72227,0.7146,0.71608,AUDUSD
2022-01-07,0.71608,0.71877,0.713,0.71817,AUDUSD
2022-01-10,0.71799,0.72024,0.71492,0.71722,AUDUSD
2022-01-11,0.71725,0.72141,0.71552,0.72087,AUDUSD
2022-01-12,0.72089,0.72926,0.72005,0.72832,AUDUSD
2022-01-13,0.72841,0.73142,0.72735,0.72797,AUDUSD
2022-01-14,0.72797,0.72936,0.71985,0.72163,AUDUSD
2022-01-17,0.7216,0.72295,0.7196,0.72071,AUDUSD
2022-01-18,0.72078,0.7228,0.71701,0.71833,AUDUSD
2022-01-19,0.71837,0.72381,0.71772,0.72108,AUDUSD
2022-01-20,0.72107,0.72766,0.7209,0.7225,AUDUSD
2022-01-21,0.72246,0.72275,0.71716,0.71763,AUDUSD
2022-01-24,0.7176,0.71877,0.70911,0.71437,AUDUSD
2022-01-25,0.71436,0.71751,0.71215,0.71515,AUDUSD
2022-01-26,0.71505,0.7181,0.70963,0.71179,AUDUSD
2022-01-27,0.71179,0.71214,0.7024,0.70322,AUDUSD
2022-01-28,0.70331,0.70459,0.69678,0.69969,AUDUSD
2022-01-31,0.69968,0.70767,0.69873,0.70658,AUDUSD
2022-02-01,0.70661,0.71365,0.70337,0.71284,AUDUSD
2022-02-02,0.71284,0.71588,0.71184,0.71346,AUDUSD
2022-02-03,0.71344,0.71679,0.71097,0.71389,AUDUSD
2022-02-04,0.71394,0.71517,0.70517,0.70747,AUDUSD
2022-02-07,0.70835,0.71303,0.70654,0.71226,AUDUSD
2022-02-08,0.71251,0.71471,0.71067,0.71447,AUDUSD
2022-02-09,0.71446,0.71946,0.71418,0.71785,AUDUSD
2022-02-10,0.71788,0.72487,0.71482,0.71654,AUDUSD
2022-02-11,0.7165,0.71852,0.71091,0.71319,AUDUSD
2022-02-14,0.71308,0.71504,0.70866,0.71261,AUDUSD
2022-02-15,0.71254,0.71565,0.71022,0.71523,AUDUSD
2022-02-16,0.71516,0.7205,0.71436,0.71953,AUDUSD
2022-02-17,0.71954,0.72174,0.71502,0.71845,AUDUSD
2022-02-18,0.71851,0.72277,0.71651,0.71787,AUDUSD
2022-02-21,0.71733,0.72226,0.71675,0.71841,AUDUSD
2022-02-22,0.71842,0.72336,0.71722,0.72196,AUDUSD
2022-02-23,0.72192,0.72838,0.72192,0.72277,AUDUSD
2022-02-24,0.72277,0.72327,0.70949,0.71631,AUDUSD
2022-02-25,0.71624,0.72372,0.71408,0.72315,AUDUSD
2022-02-28,0.71814,0.72657,0.71681,0.72602,AUDUSD
2022-03-01,0.7262,0.72898,0.72386,0.72508,AUDUSD
2022-03-02,0.72507,0.73065,0.72436,0.72937,AUDUSD
2022-03-03,0.72936,0.73475,0.72764,0.73265,AUDUSD
2022-03-04,0.73263,0.73804,0.73009,0.7374,AUDUSD
2022-03-07,0.73715,0.74412,0.73112,0.73154,AUDUSD
2022-03-08,0.73154,0.73482,0.72455,0.72667,AUDUSD
2022-03-09,0.72676,0.73372,0.72646,0.7318,AUDUSD
2022-03-10,0.73181,0.73675,0.72877,0.73544,AUDUSD
2022-03-11,0.73551,0.73672,0.72824,0.7286,AUDUSD
2022-03-14,0.7291,0.72989,0.71868,0.7202,AUDUSD
2022-03-15,0.7202,0.72273,0.71659,0.71931,AUDUSD
2022-03-16,0.71933,0.72968,0.71809,0.72879,AUDUSD
2022-03-17,0.72881,0.73931,0.72841,0.73756,AUDUSD
2022-03-18,0.73754,0.74179,0.73615,0.7413,AUDUSD
2022-03-21,0.74065,0.74248,0.7374,0.73992,AUDUSD
2022-03-22,0.73993,0.7477,0.73761,0.74733,AUDUSD
2022-03-23,0.74728,0.75069,0.74503,0.7483,AUDUSD
2022-03-24,0.74868,0.75264,0.74668,0.75151,AUDUSD
2022-03-25,0.75153,0.75366,0.74952,0.75153,AUDUSD
2022-03-28,0.75118,0.754,0.74667,0.74887,AUDUSD
2022-03-29,0.74887,0.75189,0.74569,0.75107,AUDUSD
2022-03-30,0.75108,0.75358,0.75028,0.75116,AUDUSD
2022-03-31,0.75118,0.75255,0.74707,0.74849,AUDUSD
2022-04-01,0.74852,0.75245,0.74727,0.75041,AUDUSD
2022-04-04,0.74917,0.75563,0.74832,0.75426,AUDUSD
2022-04-05,0.75424,0.76609,0.75362,0.7578,AUDUSD
2022-04-06,0.75792,0.75932,0.74873,0.75096,AUDUSD
2022-04-07,0.75096,0.75191,0.7467,0.74807,AUDUSD
2022-04-08,0.74807,0.74928,0.74264,0.74579,AUDUSD
2022-04-11,0.7462,0.74654,0.74143,0.74188,AUDUSD
2022-04-12,0.74184,0.74935,0.73998,0.74534,AUDUSD
2022-04-13,0.74549,0.74742,0.73922,0.74541,AUDUSD
2022-04-14,0.74541,0.74684,0.73977,0.74156,AUDUSD
2022-04-18,0.73949,0.74036,0.7343,0.73522,AUDUSD
2022-04-19,0.73523,0.73998,0.73454,0.73767,AUDUSD
2022-04-20,0.73771,0.74576,0.73727,0.7451,AUDUSD
2022-04-21,0.7451,0.74572,0.73652,0.73733,AUDUSD
2022-04-22,0.73728,0.73742,0.72351,0.72399,AUDUSD
2022-04-25,0.72516,0.72556,0.71352,0.71837,AUDUSD
2022-04-26,0.71836,0.72288,0.71191,0.71211,AUDUSD
2022-04-27,0.71216,0.71904,0.71014,0.71234,AUDUSD
2022-04-28,0.71236,0.71621,0.70551,0.71016,AUDUSD
2022-04-29,0.71014,0.718,0.70628,0.7065,AUDUSD
2022-05-02,0.70656,0.7082,0.70304,0.70531,AUDUSD
2022-05-03,0.70529,0.71476,0.70472,0.70976,AUDUSD
2022-05-04,0.70976,0.72655,0.70892,0.72562,AUDUSD
2022-05-05,0.72561,0.7266,0.70777,0.71142,AUDUSD
2022-05-06,0.71138,0.71344,0.70591,0.70828,AUDUSD
2022-05-09,0.70695,0.70721,0.69452,0.69483,AUDUSD
2022-05-10,0.6949,0.69863,0.69111,0.69382,AUDUSD
2022-05-11,0.69383,0.7053,0.69284,0.69413,AUDUSD
2022-05-12,0.6941,0.69533,0.68291,0.68546,AUDUSD
2022-05-13,0.68552,0.69317,0.68552,0.69288,AUDUSD
2022-05-16,0.6932,0.69823,0.68738,0.69719,AUDUSD
2022-05-17,0.69727,0.70406,0.69682,0.70293,AUDUSD
2022-05-18,0.70295,0.70466,0.69498,0.69565,AUDUSD
2022-05-19,0.69579,0.70726,0.69541,0.70483,AUDUSD
2022-05-20,0.70489,0.70734,0.70024,0.70393,AUDUSD
2022-05-23,0.70561,0.7127,0.70502,0.71081,AUDUSD
2022-05-24,0.71075,0.71129,0.70581,0.71075,AUDUSD
2022-05-25,0.71074,0.71194,0.70361,0.70884,AUDUSD
2022-05-26,0.70888,0.71097,0.70578,0.70962,AUDUSD
2022-05-27,0.70962,0.71667,0.70896,0.7159,AUDUSD
2022-05-30,0.71597,0.72001,0.71544,0.71971,AUDUSD
2022-05-31,0.71979,0.72037,0.71498,0.7175,AUDUSD
2022-06-01,0.71713,0.72305,0.71559,0.71756,AUDUSD
2022-06-02,0.71748,0.72696,0.7141,0.72645,AUDUSD
2022-06-03,0.72652,0.7283,0.72024,0.72102,AUDUSD
2022-06-06,0.7211,0.72315,0.71871,0.71954,AUDUSD
2022-06-07,0.71954,0.72431,0.71574,0.72319,AUDUSD
2022-06-08,0.72319,0.72347,0.71759,0.71916,AUDUSD
2022-06-09,0.71909,0.71975,0.70937,0.70988,AUDUSD
2022-06-10,0.70991,0.71377,0.70386,0.70521,AUDUSD
2022-06-13,0.70411,0.7047,0.69124,0.69276,AUDUSD
2022-06-14,0.69306,0.69705,0.6851,0.68746,AUDUSD
2022-06-15,0.68748,0.70239,0.68739,0.70066,AUDUSD
2022-06-16,0.70074,0.70689,0.69439,0.70478,AUDUSD
2022-06-17,0.70478,0.70513,0.68978,0.69318,AUDUSD
2022-06-20,0.69349,0.6996,0.6927,0.6953,AUDUSD
2022-06-21,0.69539,0.69938,0.6935,0.69705,AUDUSD
2022-06-22,0.69699,0.69722,0.68815,0.69244,AUDUSD
2022-06-23,0.69244,0.6928,0.68692,0.68968,AUDUSD
2022-06-24,0.68972,0.69573,0.68887,0.69499,AUDUSD
2022-06-27,0.69426,0.69591,0.69077,0.69241,AUDUSD
2022-06-28,0.69248,0.69642,0.69046,0.69062,AUDUSD
2022-06-29,0.69065,0.69198,0.68618,0.68788,AUDUSD
2022-06-30,0.68791,0.69191,0.68539,0.69027,AUDUSD
2022-07-01,0.69025,0.69034,0.6764,0.68188,AUDUSD
2022-07-04,0.6813,0.68886,0.67941,0.68661,AUDUSD
2022-07-05,0.6867,0.68943,0.67621,0.67975,AUDUSD
2022-07-06,0.6797,0.68261,0.67621,0.67825,AUDUSD
2022-07-07,0.67826,0.68485,0.67646,0.68396,AUDUSD
2022-07-08,0.68402,0.68743,0.67926,0.68497,AUDUSD
2022-07-11,0.68533,0.6855,0.67151,0.67333,AUDUSD
2022-07-12,0.67338,0.6779,0.67111,0.67575,AUDUSD
2022-07-13,0.67563,0.68034,0.67262,0.67583,AUDUSD
2022-07-14,0.67594,0.67873,0.66817,0.67466,AUDUSD
2022-07-15,0.67464,0.68062,0.67195,0.67951,AUDUSD
2022-07-18,0.67916,0.68544,0.67886,0.68138,AUDUSD
2022-07-19,0.68133,0.69125,0.68027,0.68994,AUDUSD
2022-07-20,0.68994,0.69301,0.68734,0.68895,AUDUSD
2022-07-21,0.68896,0.69376,0.68593,0.69345,AUDUSD
2022-07-22,0.69345,0.69771,0.68943,0.69196,AUDUSD
2022-07-25,0.69262,0.69651,0.68814,0.6956,AUDUSD
2022-07-26,0.69566,0.69832,0.69223,0.69404,AUDUSD
2022-07-27,0.69416,0.70113,0.69125,0.69927,AUDUSD
2022-07-28,0.69927,0.70138,0.69554,0.69896,AUDUSD
2022-07-29,0.69884,0.70318,0.69118,0.6987,AUDUSD
2022-08-01,0.69864,0.70467,0.69686,0.70272,AUDUSD
2022-08-02,0.70272,0.70317,0.69137,0.6919,AUDUSD
2022-08-03,0.6919,0.69557,0.68864,0.69498,AUDUSD
2022-08-04,0.69483,0.69898,0.69352,0.69662,AUDUSD
2022-08-05,0.69661,0.69749,0.687,0.6913,AUDUSD
2022-08-08,0.69076,0.70087,0.68981,0.69833,AUDUSD
2022-08-09,0.69838,0.69943,0.69532,0.69645,AUDUSD
2022-08-10,0.69646,0.71088,0.69474,0.70793,AUDUSD
2022-08-11,0.70789,0.71363,0.70632,0.71047,AUDUSD
2022-08-12,0.71047,0.71284,0.70849,0.71241,AUDUSD
2022-08-15,0.71186,0.71249,0.70114,0.70233,AUDUSD
2022-08-16,0.70239,0.70403,0.69913,0.70242,AUDUSD
2022-08-17,0.7023,0.70267,0.69111,0.69347,AUDUSD
2022-08-18,0.69346,0.69697,0.68992,0.69162,AUDUSD
2022-08-19,0.69169,0.69196,0.68592,0.6876,AUDUSD
2022-08-22,0.68743,0.69285,0.68625,0.68752,AUDUSD
2022-08-23,0.68754,0.69633,0.68562,0.69286,AUDUSD
2022-08-24,0.69286,0.69311,0.68793,0.6909,AUDUSD
2022-08-25,0.69091,0.69913,0.69028,0.69804,AUDUSD
2022-08-26,0.698,0.70085,0.68885,0.68919,AUDUSD
2022-08-29,0.68861,0.69258,0.68411,0.69016,AUDUSD
2022-08-30,0.69021,0.69558,0.68459,0.6854,AUDUSD
2022-08-31,0.68541,0.69041,0.68354,0.6843,AUDUSD
2022-09-01,0.68429,0.68455,0.67716,0.67844,AUDUSD
2022-09-02,0.67846,0.68547,0.67797,0.68077,AUDUSD
2022-09-05,0.67856,0.68039,0.67729,0.67963,AUDUSD
2022-09-06,0.67966,0.68324,0.67281,0.67356,AUDUSD
2022-09-07,0.67353,0.67702,0.66993,0.67695,AUDUSD
2022-09-08,0.67694,0.67733,0.67134,0.67488,AUDUSD
2022-09-09,0.67488,0.68771,0.67488,0.68441,AUDUSD
2022-09-12,0.68412,0.68997,0.68244,0.68877,AUDUSD
2022-09-13,0.68876,0.69161,0.6727,0.67391,AUDUSD
2022-09-14,0.67353,0.67603,0.67054,0.67495,AUDUSD
2022-09-15,0.67496,0.67702,0.66963,0.66986,AUDUSD
2022-09-16,0.66981,0.67241,0.66703,0.67207,AUDUSD
2022-09-19,0.67148,0.67341,0.66725,0.67285,AUDUSD
2022-09-20,0.67285,0.67475,0.66769,0.6689,AUDUSD
2022-09-21,0.66892,0.67054,0.66222,0.66328,AUDUSD
2022-09-22,0.66318,0.66707,0.65742,0.66433,AUDUSD
2022-09-23,0.66432,0.6656,0.65117,0.65331,AUDUSD
2022-09-26,0.65213,0.65378,0.64381,0.6456,AUDUSD
2022-09-27,0.64557,0.65128,0.64145,0.64321,AUDUSD
2022-09-28,0.6435,0.65307,0.63636,0.65201,AUDUSD
2022-09-29,0.65208,0.65215,0.64361,0.65007,AUDUSD
2022-09-30,0.65004,0.65235,0.63919,0.63971,AUDUSD
2022-10-03,0.64043,0.65219,0.64026,0.65147,AUDUSD
2022-10-04,0.65146,0.65466,0.64515,0.65019,AUDUSD
2022-10-05,0.6502,0.6526,0.64169,0.64902,AUDUSD
2022-10-06,0.64904,0.65405,0.639,0.64134,AUDUSD
2022-10-07,0.64132,0.64324,0.63546,0.63625,AUDUSD
2022-10-10,0.63689,0.63802,0.62752,0.62967,AUDUSD
2022-10-11,0.62965,0.63461,0.62474,0.62725,AUDUSD
2022-10-12,0.6273,0.62979,0.62371,0.62769,AUDUSD
2022-10-13,0.62775,0.63162,0.61708,0.62976,AUDUSD
2022-10-14,0.62978,0.63469,0.61945,0.62053,AUDUSD
2022-10-17,0.62079,0.63121,0.62059,0.62883,AUDUSD
2022-10-18,0.6289,0.63395,0.62674,0.63114,AUDUSD
2022-10-19,0.63116,0.63252,0.62518,0.62724,AUDUSD
2022-10-20,0.62724,0.6356,0.62287,0.62822,AUDUSD
2022-10-21,0.6282,0.63926,0.62114,0.63894,AUDUSD
2022-10-24,0.63982,0.64111,0.62727,0.63081,AUDUSD
2022-10-25,0.63091,0.64122,0.6304,0.63923,AUDUSD
2022-10-26,0.6392,0.65107,0.6373,0.64924,AUDUSD
2022-10-27,0.64922,0.6522,0.64265,0.64532,AUDUSD
2022-10-28,0.64538,0.64794,0.63894,0.64156,AUDUSD
2022-10-31,0.63992,0.64279,0.63683,0.64041,AUDUSD
2022-11-01,0.640422,0.646362,0.637742,0.639431,AUDUSD
2022-11-02,0.63942,0.64914,0.63458,0.63476,AUDUSD
2022-11-03,0.63474,0.63721,0.62724,0.62913,AUDUSD
2022-11-04,0.62919,0.6483,0.6285,0.64663,AUDUSD
2022-11-07,0.64165,0.64904,0.64069,0.64743,AUDUSD
2022-11-08,0.64747,0.65511,0.64449,0.65034,AUDUSD
2022-11-09,0.6504,0.65221,0.64148,0.64282,AUDUSD
2022-11-10,0.64283,0.66315,0.63867,0.65964,AUDUSD
2022-11-11,0.65981,0.67167,0.65785,0.67085,AUDUSD
2022-11-14,0.66743,0.67238,0.66637,0.67002,AUDUSD
2022-11-15,0.66997,0.67969,0.66856,0.67581,AUDUSD
2022-11-16,0.67577,0.67928,0.67199,0.67371,AUDUSD
2022-11-17,0.67374,0.6751,0.66343,0.66857,AUDUSD
2022-11-18,0.66855,0.67301,0.66613,0.667,AUDUSD
2022-11-21,0.66742,0.66843,0.65853,0.66059,AUDUSD
2022-11-22,0.66057,0.66516,0.66031,0.66452,AUDUSD
2022-11-23,0.66473,0.67386,0.66343,0.67307,AUDUSD
2022-11-24,0.67301,0.67778,0.67301,0.67608,AUDUSD
2022-11-25,0.67611,0.67806,0.67209,0.67458,AUDUSD
2022-11-28,0.67193,0.67246,0.66423,0.66501,AUDUSD
2022-11-29,0.66509,0.67487,0.66406,0.66823,AUDUSD
2022-11-30,0.66826,0.68009,0.66705,0.67903,AUDUSD
2022-12-01,0.67903,0.68416,0.6783,0.68086,AUDUSD
2022-12-02,0.68086,0.68363,0.67437,0.68041,AUDUSD
2022-12-05,0.67903,0.68508,0.66874,0.66997,AUDUSD
2022-12-06,0.66997,0.67444,0.66812,0.66898,AUDUSD
2022-12-07,0.66898,0.67422,0.66689,0.67223,AUDUSD
2022-12-08,0.67213,0.67807,0.66989,0.67712,AUDUSD
2022-12-09,0.6771,0.68134,0.67464,0.67954,AUDUSD
2022-12-12,0.67976,0.6799,0.6729,0.67478,AUDUSD
2022-12-13,0.67479,0.68933,0.67403,0.68554,AUDUSD
2022-12-14,0.68555,0.68811,0.68106,0.68591,AUDUSD
2022-12-15,0.68596,0.68696,0.66769,0.6705,AUDUSD
2022-12-16,0.67053,0.67359,0.66755,0.66875,AUDUSD
2022-12-19,0.66988,0.6732,0.6683,0.66992,AUDUSD
2022-12-20,0.66986,0.67436,0.66294,0.66864,AUDUSD
2022-12-21,0.66853,0.67283,0.6657,0.67063,AUDUSD
2022-12-22,0.67055,0.67673,0.66502,0.66699,AUDUSD
2022-12-23,0.66691,0.67247,0.66611,0.67209,AUDUSD
2022-12-27,0.6725,0.67758,0.67136,0.67311,AUDUSD
2022-12-28,0.6731,0.68009,0.67193,0.67385,AUDUSD
2022-12-29,0.6738,0.67877,0.67109,0.67699,AUDUSD
2022-12-30,0.67697,0.68203,0.67544,0.68081,AUDUSD
2023-01-02,0.68222,0.68238,0.67898,0.67953,AUDUSD
2023-01-03,0.67955,0.68344,0.66883,0.67283,AUDUSD
2023-01-04,0.67284,0.6886,0.67173,0.68358,AUDUSD
2023-01-05,0.68359,0.68452,0.67354,0.67541,AUDUSD
2023-01-06,0.6755,0.68867,0.67222,0.68838,AUDUSD
2023-01-09,0.68762,0.69498,0.68754,0.69116,AUDUSD
2023-01-10,0.69115,0.6928,0.686,0.68976,AUDUSD
2023-01-11,0.68972,0.69256,0.68738,0.69053,AUDUSD
2023-01-12,0.69042,0.69846,0.68809,0.69627,AUDUSD
2023-01-13,0.69657,0.69941,0.69156,0.69779,AUDUSD
2023-01-16,0.69729,0.70192,0.6941,0.69547,AUDUSD
2023-01-17,0.69546,0.69974,0.69299,0.69899,AUDUSD
2023-01-18,0.69902,0.70621,0.69359,0.69437,AUDUSD
2023-01-19,0.69423,0.69481,0.6872,0.69127,AUDUSD
2023-01-20,0.69115,0.69736,0.69065,0.69702,AUDUSD
